Region,pH,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Moisture_Level
Coastal,5.027760576347003,0.44368236425390917,6.962141916087056,29.98359990916811,23.61529263201511
Arid,6.116223868764899,0.8929324267354789,48.46619885750829,66.14658461381848,18.98535884715698
Tropical,6.634235890315294,1.4125171546034325,44.6293689915199,46.60042756666343,14.795718782119106
Arid,6.575021571771256,0.7107534797653985,8.17052464082974,10.415508706515503,7.666426032874656
Mountain,8.196079551331099,0.8228522654154349,16.252187693416957,23.606677746415656,19.61790468790405
Temperate,8.135203711373464,0.7768411758969578,26.546626395819466,20.68909412026792,31.778416500669667
Temperate,6.085071092922616,1.0715407015157072,18.86740240877456,52.65520098548199,23.0099938000335
Tropical,4.6620700858761985,1.3430435520248594,5.195962155818417,79.06367578066146,10.039004122701508
Mountain,5.572656915308652,1.0873646026747419,21.807162657968743,96.4278329667374,25.994368403334093
Tropical,7.017700558275639,0.20000536942600478,33.216905403339126,44.87764553471483,7.528075632265287
Mountain,8.21689490545908,0.8996886557046818,14.370461254781713,97.72727397325409,36.13234734220117
Temperate,6.005529827136511,1.111923466511955,38.16837429246268,79.13312943362853,12.526388656966727
Temperate,5.656166723305491,1.4876329415475624,40.87630488840181,75.93341121455767,38.19555826403371
Arid,5.447519969304408,0.3429291171562313,9.982885298826865,34.45814607043334,31.26798266465081
Arid,7.7181821108217825,0.570882401507843,37.114213727240475,99.42686277457993,33.061290721158414
Arid,6.46817799766205,0.5392497925036325,12.95827340161968,49.18366867800544,7.732604549314394
Mountain,5.8965113507929825,1.3766135457757265,24.410036253337047,54.23370151272811,19.45486688516555
Tropical,4.55445534156414,0.4726458833444791,39.4484795863366,17.36376810603717,36.350805306342735
Mountain,7.162795176029453,0.6837598893278137,13.672680338951753,27.641117720941786,8.096735139338962
Coastal,6.082117434119363,0.8758298489842935,47.355585239986176,99.56736397281496,15.025465330599758
Arid,6.35895939719677,1.184920240303444,46.29075147275117,82.80744560564743,24.08619135421932
Arid,5.250749047716241,1.2846708644850802,20.46010327129353,93.9717872804612,24.84090540891943
Mountain,7.099989071461897,1.4215217656369032,33.56591293724343,35.97385354054635,22.20957469614567
Mountain,6.5969775155100985,1.4276743731676058,33.37498634436269,63.732689892268375,10.82581982981307
Mountain,6.9421737728509285,0.11613294452183345,16.197820351711137,41.1690232330892,6.368046070392056
Coastal,8.395613953754673,1.2458088007499009,42.81659839942221,31.854541685665538,7.274800215801847
Coastal,6.762202343310778,0.9909552549358431,13.414424811357197,51.651159429771354,30.339519596756343
Mountain,6.887285229991248,0.2169438975903032,5.348183423151854,14.711349932871777,28.383104470051364
Temperate,4.693991923652934,0.6758231345360178,37.85273724955958,87.10562960782687,31.809188929316328
Coastal,8.093491981970782,0.5972233357583545,39.539416382409016,51.41105377612719,24.868406889947885
Mountain,4.547576844457392,0.12120395500040976,20.576260328686914,63.55018555461737,19.96436269279046
Temperate,4.704621969073058,0.39056212439548765,28.56496630909736,48.324682837921465,39.472026107742266
Coastal,6.563483333066776,1.2962687926642464,14.930578961563441,79.73981524352615,30.14933898510642
Mountain,5.295187181864669,0.36689331646282974,37.441824679436586,15.717881879575378,36.715751541235534
Temperate,7.923691501886106,0.6246326551285504,46.78563179313665,26.512928344720436,23.829542035078575
Temperate,8.027408913200224,0.47773590174626035,15.4431701857386,30.696969772700214,21.776971069157607
Tropical,5.606422300098481,1.2472927145394899,15.906566738178311,15.39936800647633,33.35224142728183
Tropical,5.8232708359581515,1.4074592926197738,18.938264234002375,64.48095933940199,31.87849830139505
Mountain,6.9292897430471285,0.4654798776785267,26.709764307708582,61.722224031698616,36.577621403694465
Arid,4.77887126232614,0.6960849396031736,29.03662243496003,10.824218926022263,24.25435824122808
Arid,6.242874469264433,0.40715245407653144,48.2964141884538,40.8285130126901,10.10783406713115
Mountain,8.028493614611016,0.7370494678334838,28.426869419592947,14.37337123443967,9.042993495755116
Tropical,5.483654946768603,0.22154658756602372,17.059624289454817,29.9088310558873,31.59143097737163
Tropical,6.42858621639399,0.33607656942050645,19.241585899844736,86.91500984766377,32.6751482771056
Mountain,4.74349426804579,1.054380495408074,29.82454239708796,39.40307171887731,19.591776997144684
Temperate,4.6336178526117315,1.422672057042048,15.215584790360065,66.9847245649203,37.00424432614763
Tropical,6.788601742525748,0.7661853475701523,5.552399562491052,46.50507541952512,20.329912118135695
Coastal,5.736660504378869,0.7543699145578885,44.10937325264157,14.124967716142928,27.57794011138325
Mountain,5.924255536637654,0.6951385985622619,35.17199960527958,51.57727452620352,11.186957695777295
Coastal,6.428779772318312,0.39299191226602803,31.711678599518073,95.5374195949698,20.18373848351939
Mountain,7.9556762225130795,0.1679804898099567,32.22628347891735,92.57282774478475,37.374559185458786
Mountain,6.3256466466610854,1.30384880024924,39.304478025238375,73.54831302834612,33.826647592503186
Arid,6.168034771700785,0.8948888719843214,33.046267636578996,17.46449068034946,21.463544107722456
Temperate,7.664983015514233,0.6220933988157401,41.8972387420414,16.609629732316034,16.802824909969203
Mountain,6.18107584864767,0.493073568466287,28.640043124695016,10.511056275940447,16.04414315059377
Coastal,7.2012130705216,0.5959787334168326,14.845622991389678,16.081216020780992,21.116329299570914
Temperate,7.171822797341806,1.285926763752168,14.752283856138503,51.55017864415775,21.890467849624333
Arid,5.775902000140411,0.5241416665665568,8.06425154916215,33.09127806946857,26.971845765912274
Coastal,6.734371409631971,1.358290144899457,33.12812230271008,83.52532368766673,25.28812220657593
Arid,8.488085643485258,1.0471000001804132,10.394308297639832,26.150155811871592,20.024809043301694
Mountain,8.199524464111938,0.8843797517463321,32.98850476156451,10.934689446571737,16.846623634727933
Mountain,8.23544457517849,0.34769648675204984,20.465114624546864,35.93869579372492,14.265782465920001
Mountain,5.4663283097087625,0.15093697555977664,14.372522303039995,46.26294787776793,13.214465194090959
Mountain,8.452265390525126,0.5175945998013307,12.142778295699594,50.73574262295526,7.203822304103225
Arid,7.898383702365925,0.6687006670027933,23.101182435141283,87.404484009367,17.59544641113451
Tropical,4.908380070800553,1.2073851389725483,47.02362872582486,35.29945763432731,24.861985511846573
Temperate,6.604186877361804,0.8999195665971209,44.8185521659712,24.424846017160647,32.61727963742845
Arid,7.629161954785584,0.6394642286706828,24.098704644181815,39.22339345644875,7.494706992997694
Coastal,5.577229339945026,0.7228825937024642,32.61321947284124,61.60770577046403,26.400563657455187
Tropical,4.622392286865969,1.2703119680984094,10.237239906090979,51.909732429681796,5.458086566508993
Mountain,6.624028742250454,0.9340998270580434,17.80155667453478,71.44996494608813,31.4350379261084
Coastal,6.721113420775524,0.6931733943090601,47.18356519769552,96.92376681351483,11.764876252461036
Mountain,4.55651086731789,0.6937321902862694,30.30461570426287,50.11172617986288,20.477266964214124
Tropical,7.37898362067725,0.8855795859600162,21.998615517464184,36.60479768915721,23.074688763760815
Tropical,5.063208034731151,1.0559370518153919,17.61618494742212,95.59344752909062,29.239014571749504
Temperate,7.393488254867425,0.5427667610151001,12.689983462396693,10.251099983847407,7.614899547439062
Mountain,7.849358806021687,0.6350569037092622,8.315137226303515,62.23885060179211,6.890672808718951
Mountain,6.195891197640402,1.20779992190882,15.048200886641546,89.27568824691511,35.95177897779098
Coastal,7.4232159015183665,1.2825326585947328,39.18916674981148,96.96531875293432,12.291534753766665
Coastal,6.778056058709543,1.0706087999266625,21.46701308794655,45.70476471049433,18.919113423233
Arid,8.009626185175795,1.2110349896262884,29.012189367003387,57.200326803685186,12.010406564062288
Coastal,4.534025120348,0.5771319944652107,15.190345261214048,12.496358523500124,36.95131066128957
Tropical,8.429730851782836,0.1119660795741767,20.84034709262543,24.957919018363516,29.96807829135377
Temperate,6.966380643256503,1.1766632999751638,12.95255897634381,75.34411374153372,36.99319925490059
Mountain,4.9775673953299435,1.4067357314255893,31.928560602159852,33.25786645156582,12.58477595961013
Mountain,4.719057021943243,1.41611093736209,40.4273345051551,59.11809423659197,33.57898721302617
Temperate,6.583444288938068,0.7396969891598576,17.141058864377214,98.36819858879362,11.192284303679543
Coastal,8.49278924030818,0.10028909615958917,46.74978032857323,97.86353585542479,5.2763048537602275
Mountain,7.085674224177278,0.8097404131765737,44.241410473254874,85.02896819958565,7.600572007339503
Coastal,6.9296849834775145,1.3239666687832412,9.650564246568955,93.29931031591184,35.178172858888345
Temperate,7.700424846806197,1.1846190712736173,44.126855932617616,82.69018846577723,27.05309105329082
Tropical,4.868074259018218,0.9017986504942028,6.668178542174042,74.0898175603015,12.007801611656758
Temperate,7.247269681777483,0.34115646515616993,25.86108211878803,68.73360906863924,8.70135677015627
Temperate,5.940211883900107,0.7876754405187778,13.232567621736996,81.68451333945202,34.23780583658747
Mountain,7.210627768431992,1.48761799044596,9.981440092453457,71.41031950509336,36.91822852775975
Temperate,7.86535377948052,0.8213713699377457,36.621570044167115,17.302053287627697,19.66781387800212
Mountain,5.220742360380281,0.8888457200356825,15.624416965327082,60.80889914088448,13.33347067867586
Temperate,5.490554921898537,0.5608532465558681,22.11390815853393,34.91933752529535,27.746956512876903
Tropical,7.360696397342902,0.17734928267020686,12.545767329850573,35.001231143683796,21.989312863876407
Coastal,7.292531690110179,0.7285558908226497,40.22414322843077,25.488964525348088,22.656184268792533
Temperate,5.8178967423487755,1.0096122691624876,40.70984438914553,68.17624531664109,24.31272687804741
Tropical,5.8511237994910115,0.16000061726929063,26.380980643555507,39.061065280413956,31.287531235388624
Mountain,4.571395756926409,0.5211117685299431,25.101291000540826,73.08913302630909,18.09488805961964
Temperate,8.21739025811653,0.8407416634805506,31.867830810981353,20.200285976531013,17.065199239117355
Coastal,5.271883234216307,1.230475194995901,44.88268359353897,24.577313002205198,26.258458676784137
Arid,6.610621899815639,0.12866172410611046,29.375128023968628,12.889861163039669,14.687717099993153
Temperate,6.072261583992532,1.0691618817731086,25.753366996216666,20.712204184895125,9.686699987214649
Temperate,6.10884876360228,0.9000183286848021,8.090049280680631,60.64950434767479,31.947733256727552
Coastal,8.297835691198207,0.9220166401636375,7.994444475638075,17.72188947803413,18.622304677149362
Temperate,5.280333456048997,0.7488922795094582,6.497038502339562,26.820630432038772,18.684702043153255
Mountain,5.500170351951069,0.5482287382614607,43.12912562118826,74.75293928624791,34.15119506737432
Coastal,5.1297490657550195,1.1650318727420113,7.193961360823291,97.2578529612335,8.774874333575749
Temperate,7.515915012765847,0.4038257444018072,36.06310870949657,17.537391890074538,25.208890895350894
Coastal,5.299485683894956,0.7897872918214867,43.482151489782105,48.30424057582415,14.010145975517055
Tropical,5.010250919738684,0.742806041052511,32.88044698614863,93.91080134802101,17.907843176250772
Arid,7.245273572942857,0.9607802164461722,33.792452407190694,93.46863543521995,12.155043833226127
Coastal,6.2589379328817785,1.3573602174380843,8.166498931073939,96.05321206088892,39.657014160610736
Arid,6.446192176898706,0.7374438096131267,27.15218223494479,66.44807853211256,36.09782062376757
Tropical,6.714276763949888,0.9653303335021809,46.90436725633141,13.565482297395995,23.316235429072538
Mountain,6.476633989152109,1.1491241053224637,42.16323958224202,11.166660494400828,38.621801208206854
Tropical,6.205136015680523,0.2070611227374996,31.823244839456937,13.541396713410268,27.8781120202546
Arid,6.578587004081941,0.3417978626132529,29.125318835801234,88.02910309627235,20.023904786774814
Arid,5.430791236040412,0.8554257559262828,23.586544171052935,38.711035075560645,14.43738366605364
Tropical,5.006616424667898,0.5762215588193091,39.97772777709926,82.7515324591024,39.614432017848685
Mountain,4.872354292475993,1.418708267289687,14.166224269006102,81.31372087089183,8.572976360784883
Tropical,5.454033250297247,1.0592060924110933,10.517816703064314,35.76547682733124,22.374693115386066
Temperate,4.595412777467629,0.2995497513308203,26.13483962461027,78.44533016834279,14.102584103694554
Temperate,7.156675373390099,0.6369880459384539,27.61647808534327,84.68433751135676,13.047430082858007
Temperate,7.62484808683579,0.42746272685818865,27.95330384903045,70.1346493682313,6.722491023082324
Mountain,5.907033801459138,0.7067774559436651,43.34126611869655,29.740471459737705,37.69800356712363
Mountain,6.693592715446858,0.6165776454406783,5.664276970175788,34.31261183554177,32.93037986929398
Coastal,6.102906856241928,0.7894075028520142,37.67768578029683,78.76746868740085,7.179908857864707
Tropical,6.486319414452433,0.11042500169827925,13.436616289611713,69.32143706783003,28.624506529591578
Tropical,6.9728890571335675,0.5314535745822032,13.704390587502873,83.25904177919774,16.965027176184172
Tropical,5.558354558936377,1.0832785269840812,7.023459793019342,49.25955780430842,14.826170022240955
Mountain,6.421289286491197,0.5939798184705452,44.21820577577223,47.56328432174046,31.83307993828759
Tropical,7.983488108622874,1.0419647018940252,42.91813651950431,75.65125242134914,9.958263172452721
Mountain,7.421963341683609,1.062438354909725,26.618853514018724,88.38978408017437,30.498683332834084
Coastal,7.662157986814954,0.9968946380504556,33.344848810334256,80.90645305363721,21.589902172992836
Tropical,6.9880270048855255,0.4585093392768952,8.623337350207168,13.650282299517114,33.831147652078926
Arid,7.530122990173987,0.6927708946029939,21.365870900744657,67.2854363170853,11.473271794113646
Coastal,6.570575360085523,1.0457726423346458,15.471087176365733,53.31706805835282,35.08460260649909
Coastal,7.270881065872014,0.8217065769256884,17.443185122396795,99.27875495002246,29.696479903774613
Mountain,6.34327188465853,1.0576636644961759,24.14569227062199,14.47360303325256,15.33236391272067
Coastal,7.159371684319719,0.1440043699221358,43.79740263383445,70.60448998111644,29.593337054242646
Coastal,6.715397221046487,0.8714978736228353,41.1359921135722,78.88264875329753,28.0916958372772
Tropical,8.201175525526462,0.9674786178850368,23.715953953659106,30.772015495190733,18.02046778967154
Mountain,6.101238418423243,0.38292406777300503,9.06226826031337,73.23868101529608,21.16678357677325
Coastal,5.922998773933818,1.360177116102534,31.24002382337204,17.72321522049513,17.431064110711404
Coastal,4.511148071647137,0.2634980068134633,14.2355811898325,35.78886546584183,18.554017845474775
Temperate,4.510539969453403,0.3087918204581521,12.49168477354762,76.1802647484491,23.54431800040483
Coastal,6.17773622475074,0.6015892717594922,31.638437379400816,63.345568387234366,32.46856945161838
Tropical,7.36870381841552,0.3018095176660198,41.13701702838506,96.82897770018543,23.610651412222197
Arid,7.1985398184497855,0.8191515547886162,5.41034083705871,94.0068282687282,6.402235712978797
Mountain,4.7824857291640805,0.6166376519351738,47.089719212055314,72.14171839363834,23.832067085490323
Temperate,5.736402972259912,1.3278443354012075,13.165628206934791,68.90498005870293,34.76416507289888
Coastal,8.11609184692955,0.3386898514465534,16.179023096577147,32.2756506179723,28.554098460963374
Arid,6.857357022888253,0.7702787857666591,33.4847182683621,95.15943828737163,27.287412034002024
Tropical,8.080131394399492,0.27855823784236067,28.335619237035765,72.29562174844864,6.420619295305263
Tropical,8.40527035517772,0.6410126278295449,21.987244436353286,92.30454989057866,32.7084161415991
Mountain,5.081300496645497,0.5395735131505708,7.896484321342928,88.83602740039618,8.902478679897191
Mountain,4.807094829568666,0.475064200406084,18.763235413277503,95.79158770940855,39.17339782231099
Temperate,6.786639197690951,1.0026835782105212,18.456008030629576,78.38476098609466,34.89253137056703
Coastal,7.115925990766758,0.812414596663999,35.51375322582594,25.528609991331237,21.861422813981065
Coastal,4.869557442344579,0.1399832984009854,18.068103639881226,47.56693760712415,17.505086536671854
Coastal,6.277525499359518,0.33910435320007554,19.367121363786936,34.555065551972774,25.325868187411753
Arid,7.145983394339212,0.8839812172290652,35.69937015937107,81.95056922120315,23.474298078668934
Mountain,5.898820671467335,0.22609205272180907,44.458873358940835,77.24335545643244,35.63200182927581
Temperate,7.639210093446767,0.19610529207004723,23.5530880178619,31.12117785167211,13.341576945988667
Tropical,6.159746771122432,1.0257455702785545,9.945066156432993,13.195208379269147,23.175130147510444
Tropical,6.236116399135415,0.5736778978800271,20.559874407649232,38.63098363990384,17.00237478807673
Mountain,5.125959522987594,1.0653244078349329,40.548132192853565,12.169378129264471,29.65304395545704
Coastal,5.583886642009849,0.5092561361300156,28.363171807421722,17.80516382482361,23.360769896200992
Mountain,6.390200257304172,1.1030493414275209,27.854085053049083,43.17734123003852,32.93047717078376
Arid,5.276180140990476,0.21554173408550603,40.80409348309922,59.42755078195992,6.373009719234238
Mountain,7.571353342729637,1.4363933858045455,17.374500306839003,51.04998008922177,28.419464112735255
Temperate,6.850127505641854,1.464531535220662,7.440167996983587,74.12918417313581,14.694951244905525
Coastal,5.965324230686017,1.0420772565292205,37.35601652991222,14.028695587687618,23.034038355042547
Mountain,5.539688768448973,0.5033873057191552,29.506156447467262,68.71569719157952,34.39308619006014
Arid,7.702996238804793,0.9853860561892576,41.70116404926024,63.46655148227032,18.215149164176204
Temperate,5.931083057834897,0.6916543264969038,26.22402153492808,92.00939194432867,33.75580457492524
Coastal,8.33578904386886,0.5207793305824218,8.599567891502975,91.1192606512196,7.032016833048122
Temperate,5.206279199344808,1.275922697934327,6.422561573409688,49.64154900918434,31.073265532876114
Temperate,5.071598517857456,1.379346631755293,16.85757173304193,98.17350021264889,14.102456649021207
Mountain,7.3685076629712345,1.0732654734224214,41.97296753499616,17.941358233877047,14.989500671930454
Mountain,5.051371182468261,1.0069316217378992,7.9364166122559485,86.07185544628155,36.05543623824583
Tropical,7.475047891599358,0.8000075342958861,14.975422758033236,61.03459358685933,30.88879444791374
Tropical,8.168773091199423,1.469977172756015,5.7673431236310515,19.762129403533585,32.75908222678687
Coastal,7.790222821806067,0.40248421802056566,7.226378524419598,17.89373940669654,31.52986785845351
Temperate,5.81052696411097,1.0830120927791618,24.835301216946174,66.91530232980973,36.864869497190845
Temperate,4.843377666794865,0.7044965679183697,48.378757811080824,24.403021986639242,7.567170738289576
Mountain,6.41401282295786,1.242626127840149,14.302170061079076,35.96182987660973,32.62637696990354
Coastal,5.453267531909605,1.0261779666473276,6.079139707589377,40.594450532512475,5.07420912030799
Mountain,4.714636688092678,0.6286084941078461,8.78539207630849,67.17358257010932,15.962972554687298
Mountain,6.351883793562363,1.2738804091000269,49.621258985446616,49.00337033104566,21.592997600770904
Coastal,6.781627277548437,0.6416064246996254,5.126435217512405,57.75613295971752,19.567828840113172
Temperate,7.948226053496489,1.4124986386377645,10.016385693336545,52.50655820112714,30.05362917707915
Temperate,7.862580803468613,1.1122946041694395,7.277059933424118,90.17385940781826,37.377522880356786
Tropical,6.890450408614539,1.2045424050701325,35.24483629846248,83.42840946755187,23.6806375129494
Coastal,4.607713389038263,1.0228384371721677,42.243831701048016,67.22475605907849,20.351756066179224
Temperate,6.029731597798089,0.35886836326992355,25.576764402201558,88.46256064819829,20.57504045466957
Coastal,5.522839868927106,0.7703665223992241,6.008011375843916,33.43004365946672,28.56649005774803
Temperate,4.703964986719356,1.082412861433868,32.68591003013297,21.196131842607805,9.502776296756577
Coastal,8.196682004947096,1.2373544865399981,15.964359876100694,66.70486814270132,14.922097531422596
Arid,5.421580389905078,0.4425406511765394,45.6746866703913,64.96451212911182,30.837435473387
Tropical,6.656890155314672,1.443133642263234,23.99763946556838,25.133248310295635,22.159591585905627
Mountain,7.962478053034777,1.1799126453351674,32.177423478543105,31.041895856400508,19.314299723426565
Arid,6.446119450547463,1.036448521683845,45.98661879589455,28.674031462669493,12.133098097136653
Tropical,4.528921645037574,1.467255371883892,13.768797133247212,68.64849640121571,8.645589709074162
Coastal,7.437650359126091,1.0899689534138284,21.673320864370478,51.020359019851355,17.481154805653453
Mountain,5.07148676846966,0.13638656497740603,49.905515456829875,64.72659356766798,31.574601347778305
Tropical,6.882271923152292,0.5306658908091999,13.075165294055306,20.682065279020986,10.27461186373468
Arid,6.214371531353612,0.7142014800916755,36.123545431675645,47.66757236684392,8.09863534282341
Temperate,8.23588742970277,0.7289181021547311,14.149906439308902,17.912918360745344,13.620407655865861
Tropical,6.20035305214871,0.6676303417109635,33.07102093723034,20.515464921615298,38.58246454479727
Temperate,6.245209705359061,1.104879226303468,41.812711872895065,70.38270169719311,6.1255188544537695
Arid,4.949271929045604,0.9178353177147921,15.157382079595651,22.729424780071184,16.720045417314633
Coastal,6.4619040133610435,0.21214154903218213,47.02163942841791,24.491154110267807,18.52652560948795
Tropical,7.334356626794442,1.1504375827479831,20.10426604885844,76.85600963017673,36.15527715751988
Mountain,7.131421494870318,1.1647535068383554,14.229656373934999,25.34491588327754,5.794171338376315
Arid,4.709528166921716,1.4375621032531556,23.825924962258476,48.425498196551956,22.68108890539228
Coastal,7.6954753306632195,0.8807559420712738,20.289406409544704,52.17040657537666,15.771027159905556
Coastal,7.279972895423782,0.45377613719077803,11.030397709791256,59.97439132518607,33.91146545166958
Mountain,5.210505501027551,0.4650924430137341,11.847343262758445,33.52158609121847,11.486763183621548
Temperate,7.469492693269456,0.3450505669063595,34.04339106417653,26.55715728846027,39.49671907809951
Tropical,8.341303881747349,1.0609707112670694,40.06880910030544,72.44814828058426,33.33476220149751
Mountain,4.515153366148665,0.5074714217560664,19.820456488968695,34.747526794796755,35.16211482659949
Tropical,7.881685617131409,0.6784327189561004,39.595988810762094,94.36841815373847,29.633648148221127
Tropical,7.769798957177542,1.394915996085233,42.58812167006124,83.89406994819271,18.165013478819517
Mountain,6.894446449866876,0.78887743477196,24.779603144987703,85.80134407544287,32.12492257423827
Arid,6.782896936022587,0.43326079016118546,28.904194101457044,95.15953984330474,17.97538977621909
Mountain,8.306775294771759,0.6503428718823431,14.30303031369978,72.47359267657941,34.25585843065936
Coastal,4.899439457840882,1.120000901823534,42.11721389391115,95.54268147142567,11.800126365592384
Coastal,7.742580888080934,0.7275530087481777,10.41033849229418,45.904621908060975,22.135717840416913
Temperate,5.121426954129893,0.9266156574619625,46.87070894414278,37.04406990603377,21.02446142366819
Tropical,6.827373972458569,1.392581754136283,9.698198179513621,88.9593988608651,23.454655424123132
Arid,4.903559478704926,1.4033266391718076,43.145221292954076,46.91982105048396,37.7231097561096
Mountain,7.813033092203155,0.4630895900700105,23.964725187005808,93.38065336049186,8.771828339920138
Coastal,7.8191309804830595,0.3845347284443261,17.573379540233134,23.30116922922361,14.940871391542196
Arid,5.373011991573134,1.2948126141582095,30.90165198521525,73.6361579125977,7.819205873842134
Coastal,7.965152032940382,1.2866815179196496,32.46184073515887,40.6459135867855,15.577462261289087
Coastal,5.696057389006772,0.7394558509155382,33.30416277704296,58.656891056483666,25.941629233923738
Temperate,6.16903625012107,1.3810844876945878,8.044120383890728,71.58584377735218,17.08366086453612
Temperate,8.47501258341002,1.3518278316987813,38.68180411399592,62.09583899887958,15.67579260710501
Mountain,7.156356687935877,0.2830079030177693,10.98727084710792,20.215292904576827,30.678241874922573
Arid,6.070292622212145,0.14471376356368842,15.19222776268451,98.08189721018118,18.35295737249007
Mountain,7.116493265637294,0.1509588848128199,31.960657757255053,50.46703416813987,34.072845699302114
Mountain,5.081092821362867,0.9066031877541662,45.92632618350204,70.77081210347004,17.501452061213982
Mountain,5.679403408793277,0.9046354796379241,15.290682341087567,41.832230135895486,26.333740905906957
Temperate,7.515820085896565,1.029315129026149,23.877204842727735,70.31033570200658,29.38801140667471
Coastal,6.015179703152344,0.7301664497193366,22.82770008108214,17.658958943058728,19.668214405949676
Arid,5.61339064244933,1.2465022597700834,8.959850017369169,41.97338629600129,34.33223412036721
Mountain,6.755018246333271,0.7943097995430399,11.825560032979627,17.488317184457934,31.07710981973802
Coastal,6.8895106989471016,0.6116591313271127,9.11034017347091,78.97263309127823,7.368199786058546
Temperate,6.377535582502847,1.3857440334437,34.453298089810076,83.94850311052816,8.562102170334235
Coastal,5.695147896966992,1.2109379114071164,46.664342350670424,94.07538574940524,25.44990273164516
Coastal,6.709592215931906,0.7932385220183397,44.999227174080005,64.06717606481334,6.606944550804663
Temperate,5.946756215092535,0.7720927768814924,37.57470925589826,92.46647061629498,12.896702969282092
Arid,7.515226400798553,0.32801654413375925,6.182413718670462,10.33157497733985,19.67467711210417
Tropical,7.764203466147617,0.1050785780473472,40.09798408506072,94.60751733375453,13.613228547797835
Coastal,6.1132021832123895,0.5808706345265591,25.073168117196992,50.84928858702434,13.75496791333866
Mountain,6.139045039615832,1.0711585407605089,20.869852575686487,80.16466075327138,14.818028608335416
Arid,7.127000087334327,1.4931297117246578,24.053690950686068,92.8050339563147,7.393805912523713
Temperate,6.986625653078541,0.8207813140428768,5.463104132859261,73.99870855161731,24.717664067065247
Coastal,7.187253799186572,1.0769315460091122,13.910870281233422,78.44466266468291,37.633940125028595
Tropical,5.676155025888177,0.6445141969874936,6.771883319280047,65.80728766599049,7.676364193482998
Arid,4.8404181836594695,0.9955038298917078,38.94237072050373,88.1834934990559,36.55743033707299
Temperate,6.7671121978592605,1.3864246940837488,7.6543639929222,88.28332386317174,19.143147811486877
